SOD,Num_Sat_Rcv, X, Y, Z, Receiver_Bias,GDOP
76951,11,6347512.59,-22942.0995,622832.358,1.36892742,2.52827869
76981,11,6347511.54,-22941.5176,622831.78,0.770197251,2.53309966
77011,11,6347510.78,-22941.4202,622832.066,0.673555184,2.5379097
77041,11,6347513.06,-22941.6482,622832.285,2.16801402,2.54270615
77071,11,6347513.1,-22941.8406,622832.281,2.23545386,2.54748741
77101,11,6347511.82,-22942.1598,622832.45,1.79322177,2.55225099
77131,11,6347511.77,-22941.744,622832.389,1.74022369,2.55699412
77161,11,6347512.23,-22941.2518,622833.066,2.51264227,2.56171446
77191,11,6347511.21,-22941.0106,622832.733,1.80680723,2.56640982
77221,11,6347511.14,-22941.2512,622832.544,1.49449551,2.57107736
77251,11,6347511.06,-22941.2522,622832.58,1.53147713,2.57571468
77281,11,6347510.46,-22941.4646,622832.364,1.02396288,2.5803193
77311,11,6347512.14,-22941.5137,622832.834,1.94867499,2.58488824
77341,11,6347512.02,-22941.3974,622832.057,1.49801503,2.58941948
77371,11,6347512.42,-22942.2678,622832.811,2.41452009,2.5939101
77401,11,6347511.54,-22941.3547,622832.069,2.15608453,2.5983577
77431,11,6347513.42,-22940.752,622832.726,3.64812783,2.60275908
77461,11,6347512.01,-22941.5412,622832.272,2.57560151,2.60711249
77491,10,6347511.97,-22942.2202,622831.83,2.16720923,2.61141457
77521,10,6347513.04,-22941.5079,622832.82,3.55096062,2.61566275
77551,11,6347512.77,-22941.6638,622832.282,3.15276304,2.61985473
77581,10,6347512.39,-22941.1972,622832.766,2.56709879,2.62398771
77611,11,6347513.33,-22942.1237,622832.581,3.35390602,2.62805886
77641,10,6347512.91,-22941.7649,622832.16,3.21855583,2.63206597
77671,10,6347513.08,-22940.3135,622832.453,3.48224071,2.63600617
77701,11,6347513.35,-22941.2459,622832.673,3.03278408,2.639877
77731,9,6347513,-22939.8608,622832.104,3.2803679,2.643676
77761,10,6347512.67,-22940.9004,622832.334,2.95532973,2.64740065
77791,9,6347513.29,-22940.7556,622832.739,3.71131594,2.6510483
77821,10,6347512.97,-22941.2744,622832.488,3.45956786,2.65461686
77851,9,6347513.52,-22940.6547,622832.483,3.88690032,2.65810365
77881,11,6347512.28,-22940.546,622832.112,2.98877902,2.66150681
77911,10,6347511.86,-22939.9193,622832.092,3.1877045,2.66482366
77941,11,6347511.47,-22940.6091,622831.98,2.64564267,2.66805216
77971,10,6347512.05,-22940.5543,622832.468,3.14583283,2.67119
78001,10,6347509.87,-22939.437,622831.024,1.57465354,2.67423566
78031,10,6347511.31,-22940.3988,622831.85,3.2541474,2.67718628
78061,10,6347510.33,-22940.8625,622831.744,2.13085254,2.68004078
78091,10,6347511.17,-22940.1395,622832.213,3.091466,2.68279669
78121,10,6347509.8,-22939.586,622831.717,2.01643584,2.68545288
78151,10,6347509,-22939.932,622831.334,1.71028174,2.6880073
78181,11,6347509.48,-22940.0406,622831.327,1.77230165,2.69045824
78211,9,6347508.78,-22939.9197,622831.277,1.23347061,2.69280461
78241,9,6347504.58,-22945.6129,622830.838,-2.23675802,2.36343974
78271,9,6347504.08,-22945.5919,622830.619,-2.58224604,2.3614264
78301,11,6347504.62,-22946.1333,622831.233,-1.85080842,2.35929271
78331,11,6347503.23,-22945.3836,622830.669,-2.83291207,2.35703983
78361,11,6347503.41,-22945.5648,622830.871,-2.25982954,2.3546683
78391,11,6347503.23,-22946.2198,622831.092,-2.14061621,2.35217942
78421,11,6347503.39,-22946.0309,622831.053,-1.46875393,2.34957428
78451,11,6347504.45,-22946.3066,622831.326,-0.749769368,2.34685414
78481,11,6347502.08,-22946.4351,622830.681,-2.32507406,2.34402096
78511,11,6347503.51,-22946.053,622830.977,-0.809217459,2.34107536
78541,11,6347503.11,-22946.3685,622830.972,-1.29924521,2.3380197
78571,11,6347501.92,-22946.0556,622830.249,-2.52538901,2.33485558
78601,11,6347502.85,-22946.1067,622831.172,-1.22978205,2.33158452
78631,11,6347501.6,-22944.9983,622830.363,-1.57413583,2.32820896
78661,11,6347503.36,-22946.8455,622830.968,-0.862615957,2.32473036
78691,11,6347503.17,-22946.3824,622830.737,-0.705051465,2.32115142
78721,11,6347503.3,-22946.0379,622831.051,-0.563711376,2.3174741
78751,11,6347502.35,-22946.1732,622830.696,-2.03695764,2.31370089
78781,11,6347502.93,-22946.8205,622831.172,-1.08595692,2.30983383
78811,11,6347502.78,-22946.4964,622830.509,-0.65686721,2.30587565
78841,11,6347502.66,-22946.4643,622831.075,-0.84952511,2.3018288
78871,11,6347502.86,-22946.5029,622830.732,-0.568731471,2.29769581
78901,11,6347503.93,-22946.7613,622831.176,0.24441234,2.29347928
78931,11,6347502.84,-22946.9938,622831.086,0.0185913752,2.28918226
78961,11,6347503.05,-22946.7389,622831.023,-0.16049465,2.28480708
78991,11,6347502.29,-22946.5204,622830.647,-0.313137742,2.28035681
79021,11,6347503.2,-22946.4705,622830.828,0.211187746,2.27583396
79051,11,6347502.08,-22946.3008,622830.78,-0.726421753,2.27124187
79081,11,6347503.37,-22947.4946,622830.592,0.341231582,2.26658286
79111,11,6347503.64,-22947.3362,622830.806,0.611087767,2.2618603
79141,11,6347503.59,-22946.5853,622830.524,-0.0364473475,2.25707703
79171,11,6347501.96,-22946.5385,622830.506,-0.902498206,2.25223617
79201,12,6347502.22,-22946.3925,622830.328,-0.744955085,2.24734027
79231,12,6347501.69,-22947.0281,622830.732,-0.424874858,2.24239264
79261,12,6347501.74,-22946.4356,622830.201,-0.0190428252,2.23739607
79291,12,6347502.52,-22947.376,622830.67,-0.100362314,2.23235356
79321,12,6347501.35,-22946.626,622830.397,-1.33661631,2.22726837
79351,12,6347500.49,-22946.8569,622829.66,-1.95868335,2.22214321
79381,12,6347502.26,-22947.2617,622830.584,-0.786146507,2.2169808
79411,12,6347501.61,-22946.1002,622829.981,-1.10573788,2.21178459
79441,12,6347499.83,-22946.5816,622829.52,-1.80101299,2.20655741
79471,12,6347500.66,-22946.3908,622829.945,-1.46815939,2.20130172
79501,12,6347500.32,-22946.1626,622829.551,-2.02022243,2.19602078
79531,11,6347500.63,-22946.1188,622829.833,-1.44375049,2.19071727
79561,12,6347499.82,-22945.8863,622829.404,-1.84850732,2.18539417
79591,12,6347499.03,-22945.7114,622829.265,-2.21482131,2.18005414
79621,12,6347499.27,-22945.9507,622829.069,-2.08664859,2.17469979
79651,12,6347499.72,-22945.8906,622828.867,-1.98747747,2.16933391
79681,12,6347499.28,-22946.059,622829.191,-2.05298351,2.16395931
79711,12,6347498.09,-22945.5205,622829.056,-2.87733623,2.02832369
79741,12,6347497.73,-22946.3303,622829.106,-3.12839518,2.02458718
79771,11,6347497.39,-22946.5073,622828.906,-3.20723806,2.02081378
79801,12,6347498.68,-22946.9601,622829.26,-2.23746303,2.01700586
79831,12,6347496.74,-22946.8107,622828.633,-3.71717999,2.01316638
79861,12,6347497.57,-22946.1722,622828.713,-2.97314067,2.00929723
79891,12,6347498.81,-22946.1853,622829.126,-1.96574139,2.00540112
79921,12,6347498.83,-22946.5949,622828.941,-1.85229737,2.00148064
79951,12,6347498.06,-22946.3438,622829.112,-2.26148235,1.99753817
79981,11,6347499.43,-22947.0032,622829.122,-1.43744638,1.99357581
80011,12,6347498.53,-22946.7183,622828.934,-2.03678138,1.98959637
80041,12,6347498.5,-22946.8999,622828.971,-1.93568912,1.98560188
80071,12,6347494.34,-22945.1311,622827.028,-5.07489175,3.70879114
80101,12,6347494.12,-22945.1959,622827.328,-4.79730064,3.69575853
80131,12,6347495.36,-22945.0526,622827.432,-4.25545214,3.68208694
80161,12,6347494.95,-22945.6906,622827.411,-4.37947851,3.66780768
80191,12,6347496.25,-22945.3226,622827.912,-3.32134139,3.6529511
80221,12,6347494.79,-22944.6366,622827.232,-4.39117412,3.63755
80251,12,6347495.05,-22945.7261,622827.421,-4.25667835,3.62163509
80281,12,6347494.51,-22944.4621,622827.27,-4.67282915,3.6052392
80311,13,6347494.41,-22945.0793,622827.622,-4.73914716,3.58839405
80341,13,6347494.53,-22944.9295,622827.614,-4.47384368,3.57113175
80371,13,6347495.23,-22945.4059,622827.26,-3.60054344,3.553484
80401,13,6347495.58,-22945.6408,622827.802,-3.31535787,3.53548241
80431,13,6347494.65,-22945.1344,622827.494,-3.54200527,3.51715828
80461,13,6347495.26,-22945.5909,622827.631,-3.34820524,3.49854129
80491,13,6347495.7,-22945.2423,622827.492,-2.96669416,3.47966176
80521,12,6347496.05,-22945.562,622827.409,-2.88772525,3.46054874
80551,13,6347495.52,-22945.4955,622827.772,-3.34385811,3.4412308
80581,13,6347495.35,-22945.3919,622827.626,-3.17342295,3.42173521
80611,12,6347496.4,-22944.8731,622828.224,-2.57816171,3.40208841
80641,13,6347495.44,-22945.2252,622827.311,-3.2462454,3.38231695
80671,13,6347497.26,-22945.6885,622828.171,-1.91158909,3.36244445
80701,13,6347496.5,-22945.7643,622828.12,-2.28260768,3.34249607
80731,12,6347495.98,-22945.6338,622827.856,-2.61362846,3.32249401
80761,13,6347495.41,-22945.2135,622827.382,-3.0769582,3.30246016
80791,12,6347497.08,-22945.0825,622827.624,-1.80691647,3.28241486
80821,13,6347497.81,-22945.9141,622828.382,-1.47271221,3.26237863
80851,13,6347496.63,-22945.4059,622827.392,-2.83442716,3.24237064
80881,13,6347497.08,-22945.6899,622827.951,-2.03261645,3.22240783
80911,13,6347496.91,-22945.6093,622827.921,-2.79369011,3.20250764
80941,13,6347497.24,-22945.7008,622828.066,-2.19512154,3.18268571
80971,13,6347496.83,-22945.6999,622827.613,-2.50929146,3.1629573
81001,13,6347497.39,-22945.3219,622827.998,-2.27113637,3.14333604
81031,13,6347496.41,-22945.4782,622827.807,-3.34535865,3.12383563
81061,13,6347497.43,-22945.9526,622827.645,-3.13518408,3.1044676
81091,13,6347497.78,-22945.9092,622828.178,-2.6870762,3.08524392
81121,13,6347498.15,-22945.497,622828.268,-2.16969272,3.06617511
81151,13,6347497.19,-22945.3132,622827.611,-2.78278826,3.04727124
81181,13,6347498.2,-22945.8721,622827.813,-2.24407406,3.02854068
81211,13,6347498.55,-22945.6776,622828.286,-1.86578696,3.00999236
81241,13,6347497.67,-22945.8726,622827.738,-2.55956964,2.99163402
81271,13,6347499.15,-22945.9181,622828.262,-2.00182074,2.97347193
81301,13,6347498.79,-22945.5665,622828.147,-2.13874417,2.95551329
81331,13,6347498.77,-22946.0865,622828.281,-2.66155441,2.93776338
81361,13,6347497.85,-22945.6508,622828.239,-2.60221086,2.92022767
81391,13,6347500.19,-22945.8616,622829.281,-0.75808465,2.90290992
81421,13,6347497.96,-22945.8396,622827.753,-2.43649173,2.88581582
81451,13,6347498.01,-22945.4528,622828.684,-2.05867781,2.86894747
81481,13,6347497.96,-22945.4748,622827.468,-2.45246913,2.85230881
81511,13,6347497.16,-22945.7083,622827.654,-3.23366603,2.83590247
81541,13,6347498.24,-22945.0924,622828.182,-2.14897046,2.81973034
81571,13,6347499.24,-22945.6549,622828.696,-1.75504538,2.80379465
81601,13,6347497.24,-22945.8032,622827.523,-3.24243839,2.78809754
81631,13,6347499.92,-22945.8673,622828.839,-1.02467272,2.77263876
81661,13,6347500.11,-22945.5012,622828.747,-0.991310157,2.75742056
81691,13,6347499.84,-22946.2053,622828.743,-1.12779974,2.7424431
81721,13,6347498.77,-22945.795,622828.441,-1.75833761,2.7277068
81751,13,6347498.55,-22946.5142,622828.323,-1.99862018,2.71321135
81781,13,6347499.26,-22945.5966,622828.715,-1.59216702,2.6989566
81811,12,6347498.4,-22946.1977,622828.464,-2.22961702,2.68494247
81841,12,6347499.53,-22945.9246,622828.734,-1.37009132,2.67116777
81871,12,6347500.42,-22946.2634,622828.861,-0.70913326,2.65763199
81901,12,6347499.5,-22946.4215,622828.568,-1.35135766,2.64433439
81931,12,6347499.73,-22946.7379,622828.824,-1.28273116,2.63127324
81961,11,6347500.16,-22946.7206,622828.572,-1.15414511,2.61844737
81991,12,6347500.8,-22945.8501,622828.756,-0.377105334,2.60585529
82021,11,6347499.57,-22945.8278,622828.295,-1.54213653,2.59349563
82051,10,6347499.85,-22946.045,622828.601,-1.33083859,2.5813661
82081,11,6347500.31,-22946.5507,622828.549,-1.00906861,2.56946503
82111,11,6347500.99,-22946.4319,622829.446,-0.453260309,2.18430445
82141,11,6347503.13,-22946.6154,622829.459,1.2816299,2.18341587
82171,11,6347502.05,-22946.6727,622829.518,0.357471061,2.18254005
82201,10,6347502.43,-22946.204,622828.65,0.71126446,2.52410455
82231,11,6347502.38,-22946.4476,622829.22,0.640411519,2.18082359
82261,11,6347503.15,-22946.4395,622828.733,1.0494655,2.17998219
82291,11,6347502.48,-22946.5045,622829.343,0.635093159,2.17915166
82321,11,6347502.68,-22946.4645,622829.009,0.643030378,2.1783312
82351,11,6347502.86,-22947.004,622829.666,0.780200054,2.17752041
82381,11,6347502.52,-22946.5354,622829.019,0.720195514,2.17671883
82411,11,6347500.88,-22946.0469,622828.753,-0.623673379,2.45300595
82441,12,6347503.07,-22946.537,622829.46,0.739100977,2.17514053
82471,12,6347504.08,-22946.553,622829.293,1.59215017,2.17436259
82501,12,6347503.57,-22946.4677,622829.486,0.97221353,2.1735915
82531,12,6347503.63,-22946.267,622828.886,1.0441113,2.17282634
82561,12,6347502.82,-22946.6221,622828.997,-0.0114505033,2.17206656
82591,12,6347504.01,-22946.9429,622828.904,0.886344799,2.17131107
82621,12,6347505.62,-22947.4518,622829.206,1.61844933,2.17055933
82651,12,6347506.29,-22946.7727,622828.875,2.09298728,2.16981076
82681,12,6347505.81,-22946.6128,622828.935,1.31066362,2.16906454
82711,12,6347504.9,-22947.3832,622828.827,0.832471564,2.16831976
82741,12,6347505.48,-22947.3239,622828.503,1.29903984,2.16757538
82771,12,6347504.75,-22946.8005,622828.303,0.358122468,2.16683087
82801,12,6347504.98,-22946.5781,622828.738,0.554175092,2.16608508
82831,12,6347504.72,-22946.7484,622828.865,0.335453185,2.16533724
82861,12,6347505.01,-22946.6758,622828.65,0.488557051,2.16458635
82891,12,6347503.24,-22946.056,622828.115,-0.734858987,2.16383181
82921,12,6347504.09,-22945.9333,622828.334,0.260913906,2.16307206
82951,12,6347503.22,-22946.1342,622828.158,-0.179137807,2.1623067
82981,12,6347503.43,-22946.3229,622828.507,0.143326813,2.16153439
83011,12,6347502.84,-22946.4834,622828.174,-0.592465209,2.16075442
83041,12,6347502.26,-22946.2848,622828.259,-0.78227065,2.15996566
83071,12,6347503.48,-22946.3378,622828.037,0.0462319586,2.15916691
83101,12,6347504.37,-22946.9855,622827.71,0.557310585,2.15835739
83131,12,6347505.14,-22946.408,622828.438,1.11207949,2.15753609
83161,12,6347503.76,-22946.6942,622828.015,0.490269839,2.15670221
83191,12,6347503.05,-22947.4319,622827.886,0.0587032366,2.15585438
83221,12,6347502.94,-22946.5136,622827.691,-0.463455095,2.15499161
83251,12,6347503.41,-22946.642,622827.627,-0.195850779,2.15411283
83281,12,6347502.28,-22946.4716,622827.143,-1.14012766,2.15321729
83311,12,6347504.09,-22946.3848,622828.319,0.384539531,2.15230339
83341,12,6347504.36,-22946.5291,622827.555,0.620094793,2.15137068
83371,12,6347503.96,-22946.1624,622827.691,0.21752361,2.150418
83401,12,6347503.15,-22946.0374,622826.99,-0.380427138,2.14944432
83431,12,6347502.4,-22945.7551,622827.024,-0.977470983,2.14844855
83461,12,6347503.01,-22945.8265,622827.729,-0.300456382,2.14742952
83491,12,6347502.76,-22946.4927,622827.563,-0.444507817,2.14638654
83521,12,6347502.62,-22945.9672,622827.245,-0.77601132,2.14531851
83551,12,6347501.74,-22947.097,622826.858,-1.46184811,2.43450244
83581,12,6347501.94,-22947.2289,622827.553,-1.33337807,2.43655437
83611,12,6347502.34,-22946.7179,622827.364,-1.27794346,2.43855339
83641,12,6347502.23,-22946.2919,622827.581,-1.13122253,2.44049725
83671,11,6347504.73,-22945.6218,622828.855,1.28797247,2.72823812
83701,12,6347501.79,-22946.0888,622827.092,-1.62068644,2.44421044
83731,12,6347502.78,-22946.1753,622827.005,-0.769946066,2.00051297
83761,12,6347501.22,-22946.2134,622827.546,-1.61954464,2.00180535
83791,12,6347502,-22945.7836,622827.538,-1.2181801,2.0030967
83821,12,6347502.54,-22945.9576,622827.206,-1.16850251,2.00438604
83851,12,6347501.12,-22946.4304,622827.428,-1.99854241,2.00567229
83881,12,6347502.02,-22946.4004,622827.261,-1.41116799,2.00695381
83911,12,6347502.29,-22945.9788,622827.25,-1.23095861,2.00822967
83941,12,6347501.84,-22946.9067,622827.328,-1.54110848,2.00949861
83971,12,6347502.62,-22945.9708,622827.113,-0.777004295,2.01075926
84001,12,6347502.07,-22946.2603,622828.185,-1.18674624,2.01201059
84031,12,6347502.23,-22946.3547,622826.857,-1.60595618,2.01325127
84061,12,6347502.12,-22946.0706,622827.276,-1.28476491,2.01448009
84091,12,6347501.54,-22945.4782,622826.759,-1.83738634,2.01569594
84121,12,6347501.97,-22945.6989,622827.156,-1.42140573,2.0168974
84151,12,6347502.03,-22945.8929,622827.238,-1.4823942,2.01808348
84181,13,6347503.36,-22945.5116,622826.923,-0.626945118,2.01925282
84211,13,6347502.36,-22945.8839,622827.455,-1.19935151,2.02040459
84241,13,6347503.09,-22945.9803,622827.611,-0.681285332,2.02153727
84271,13,6347503.01,-22945.8462,622827.754,-0.63007848,2.02264995
84301,13,6347501.77,-22945.9714,622827.363,-1.86625315,2.02374156
84331,13,6347501.74,-22945.8833,622827.051,-1.91179368,2.02481074
84361,13,6347502.03,-22946.1019,622827.319,-1.74204998,2.02585646
84391,13,6347501.79,-22945.9763,622827.39,-1.96398436,2.02687776
84421,13,6347501.79,-22945.962,622826.741,-1.87995211,2.02787352
84451,13,6347503.4,-22946.1019,622827.069,-1.22591596,2.0288425
84481,13,6347502.18,-22946.0093,622827.119,-1.8490226,2.02978419
84511,13,6347503.56,-22945.9446,622826.88,-0.868184261,2.03069704
84541,13,6347503.08,-22945.4697,622827.687,-0.758464752,2.03158049
84571,13,6347503.06,-22945.7908,622827.288,-1.40772433,2.03243341
84601,13,6347504.08,-22945.8429,622826.657,-0.583682626,2.03325481
84631,13,6347503.86,-22945.8578,622827.095,-0.801684375,2.03404397
84661,13,6347502.73,-22946.1929,622827.056,-1.38700217,2.03480003
84691,13,6347503.88,-22946.2438,622826.833,-0.642771712,2.03552182
84721,13,6347501.99,-22945.8196,622827.408,-2.34375995,2.03620904
84751,13,6347503.33,-22945.7304,622827.208,-1.27043016,2.03686031
84781,13,6347502.45,-22945.8639,622827.36,-1.89114068,2.03747539
84811,13,6347502.84,-22945.7241,622827.055,-1.78286556,2.03805321
84841,13,6347504.01,-22945.5999,622827.194,-0.418174025,2.03859312
84871,13,6347501.64,-22945.4422,622827.116,-2.07002652,2.03909491
84901,13,6347502.19,-22945.7168,622827.367,-1.46118467,2.03955726
84931,13,6347503.37,-22945.4346,622826.786,-0.751327296,2.03997986
84961,13,6347502.47,-22945.2647,622827.127,-1.40309922,2.04036235
84991,13,6347502.17,-22945.4723,622826.78,-1.68303083,2.04070398
85021,13,6347502.81,-22945.2875,622827.32,-1.35316598,2.04100417
85051,13,6347504.02,-22945.5966,622826.9,-0.532857557,2.04126256
85081,13,6347504.35,-22945.2125,622827.662,-0.135709877,2.04147878
85111,13,6347502.64,-22945.5887,622827.185,-1.60293325,2.04165265
85141,13,6347502.16,-22945.2598,622826.799,-2.07114387,2.04178342
85171,13,6347503.66,-22945.6773,622827.751,-0.92124712,2.04187068
85201,13,6347503.72,-22945.1145,622827.268,-0.991601921,2.04191454
85231,13,6347500.1,-22944.9727,622825.139,-4.12140799,2.45514639
85261,13,6347499.98,-22945.364,622824.866,-4.19495319,2.46275653
85291,13,6347499.17,-22945.0697,622824.953,-4.68062512,2.4704341
85321,13,6347499.38,-22944.9367,622824.71,-4.29486676,2.47817855
85351,13,6347500.1,-22945.1679,622824.877,-3.83254989,2.48598951
85381,13,6347498.89,-22944.5957,622824.856,-4.54188867,2.49386688
85411,13,6347498.86,-22945.1231,622824.885,-4.63466885,2.50180972
85441,13,6347498.63,-22944.6729,622824.737,-4.57483855,2.50981764
85471,13,6347499.92,-22944.5386,622825.56,-3.17288799,2.51788971
85501,13,6347498.78,-22944.6424,622824.954,-4.33787825,2.52602588
85531,13,6347500.03,-22944.6157,622824.555,-3.78617753,2.53422463
85561,13,6347499.22,-22944.6567,622824.887,-4.18888724,2.54248567
85591,13,6347498.99,-22945.1642,622825.031,-4.51302297,2.55080777
85621,13,6347499.67,-22945.052,622824.761,-4.13010385,2.55918983
85651,13,6347500.91,-22944.8179,622825.156,-2.87355706,2.56763073
85681,13,6347498.6,-22944.5388,622825.018,-4.67608417,2.57612993
85711,13,6347498.12,-22945.1106,622825.031,-5.01698362,2.5846853
85741,13,6347499.4,-22944.9358,622825.164,-4.21646617,2.59329541
85771,13,6347499.35,-22944.8025,622824.78,-3.89756296,2.60195923
85801,13,6347498.21,-22945.0029,622824.723,-4.89038959,2.61067503
85831,13,6347500.12,-22944.4727,622825.239,-3.21754686,2.61944041
